 #cations:  x[A], y[A], r0[a0], eta[1/a0], D[Eh]
  -762.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -756.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -750.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -744.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -738.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -732.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -726.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -720.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -714.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -708.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -702.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -696.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -690.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -684.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -678.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -672.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -666.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -660.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -654.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -648.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -642.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -636.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -630.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -624.00000000000000        6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
  -618.00000000000000       -6.0000000000000000        4.5000000000000000       0.70099999999999996        7.2999999999999995E-002
